,Unnamed: 0,speaker,text,code
184021,184021,B,"Yeah,",b
184022,184022,B,"so, uh, until you really need it",sd
184023,184023,B,"and then you realize, you've got a couple of thousand dollars built up someplace else.",sd
184024,184024,A,Yeah.,b
184025,184025,A,"Yeah,",b
184026,184026,A,"see I was,",%
184027,184027,A,"when I had, when I was living alone and I had my own house and things, uh, I put one, I was paid twice a month,",sd
184028,184028,A,one paycheck went into savings,sd
184029,184029,A,"and one went into the checking account that paid the mortgage,  and the food bills",sd
184030,184030,B,Right.,b
184031,184031,A,"and it,",%
184032,184032,A,"and I was even able to, you know, to accumulate some savings in a sense in the checking account, because I'm pretty thrifty",sd
184033,184033,A,"and, you know. But my wife likes to spend.",sd
184034,184034,A,"She enjoys,",sd
184035,184035,A,so that's fine,sd
184036,184036,A,But a,%
184037,184037,A,"for savings , I'll have to look into that.",sd
184038,184038,B,Yeah.,b
184039,184039,B,"that's, that's been our godsend, you know.",sd
184040,184040,A,Huh-uh.,b
184041,184041,B,"We've had some sort of major emergencies come up, you know, where,",sd
184042,184042,B,"we also own our own house,",sd
184043,184043,A,Huh-uh.,b
184044,184044,B,"um, we had an ice storm up here,  recently, where it was I mean, it was horrible.",sd
184045,184045,A,Yeah.,b
184046,184046,B,"I mean, half the city owned trees .",sd
184047,184047,B,One-third of all vegetation in this county is just wiped out.,sd
184048,184048,A,"Oh, really, because of the heavy ice.",qy^d
184049,184049,B,Yeah.,ny
184050,184050,A,It broke the limbs.,sd
184051,184051,B,Exactly.,aa
184052,184052,A,Huh-uh.,b
184053,184053,B,"We had to our backyard tremendous willow tree that just fortunately,",sd
184054,184054,B,"but it cost us, you know, a couple of hundred dollars just to bring the tree down. I mean, just to take off what was broken.",sd
184055,184055,A,Right.,b
184056,184056,B,"Plus, we went with a friend,",sd
184057,184057,B,"and they said you know,",%
184058,184058,B,"and then the whole ice storm cost us quite a bit of money, even though insurance picked up some of it,  still, not all of it.",sd
184059,184059,A,Yeah.,b
184060,184060,B,"They don't get, you know,",%
184061,184061,A,Huh-uh.,b
184062,184062,B,"and that,",%
184063,184063,B,plus,%
184064,184064,B,and then we had a car expense like that same week.,sd
184065,184065,B,"One of the cars died, you know.",sd
184066,184066,B,All of this adds up,sd
184067,184067,B,and that for savings really comes in handy.,sd
184068,184068,A,Yeah.,b
184069,184069,A,Yeah.,b
184070,184070,A,I can see that.,ba
184071,184071,A,"I can that,",%
184072,184072,A,"I keep trying to say to her, Laura don't spend so much.",sd
184073,184073,A,"What happens if something happens to a car, you know.",^q
184074,184074,B,Right.,b
184075,184075,A,"Oh, well, nothing will happen.",sd
184076,184076,A,Oh.,%
184077,184077,A,"All right,","fo_o_fw_""_by_bc"
184078,184078,A,what type of things would you fix if you're having company come over?,qw
184079,184079,B,"Well, I have a really great one that I make in the summertime because it's cool",sd
184080,184080,B,"and it's, uh, it's just really pretty easy.",sd
184081,184081,B,It's pretty much dumping things in and stirring.,sd
184082,184082,A,Uh-huh.,b
184083,184083,B,And I like that.,sd
184084,184084,B,"Uh, the only thing you have to do is cook the rice that goes in, in it",sd
184085,184085,B,"and then I, you're supposed to do chicken,",sd
184086,184086,B,but I just use those little cans of chicken.,sd
184087,184087,A,Uh-huh.,b
184088,184088,B,"And it makes it so much easier,",sd
184089,184089,B,"and so you dump the rice,",sd
184090,184090,B,you dump the chicken,sd
184091,184091,B,"and then you put in fruit like pineapple and mandarin oranges and grape,",sd
184092,184092,B,"now grapes are the ones that you have to pull all that off,",sd
184093,184093,B,"but I get my kids to do that,",sd
184094,184094,B,"so,",%
184095,184095,A,Oh,sd
184096,184096,B,"I, I don't have to do that.",sd
184097,184097,B,"And, um, and it really,",%
184098,184098,B,and you mix it all up with,sd
184099,184099,B,"there's a little dressing that goes in it that you have to stir up,",sd
184100,184100,B,but it's so simple,sd
184101,184101,B,and it tastes really good because it's cool in the summertime.,sd
184102,184102,A,"Oh, yeah.",b
184103,184103,A,You serve it cold?,qy
184104,184104,B,Uh-huh.,ny
184105,184105,A,"Oh, yeah,",bk
184106,184106,A,that sounds good.,ba
184107,184107,B,"Yeah,",b
184108,184108,B,"it has to sit in the fridge over night,",sd
184109,184109,B,"but, but it's really good.",sv
184110,184110,A,Um.,%
184111,184111,B,And I like that one.,sd
184112,184112,A,Yeah.,b
184113,184113,A,"Usually when we entertain we do something really simple, because I like to visit with my company, and not be scurrying around in the kitchen,",sd
184114,184114,B,Yeah.,b
184115,184115,A,"so, a lot of times, we'll barbecue",sd
184116,184116,B,Exactly.,b
184117,184117,A,"like, uh, for Memorial Day we had some friends over",sd
184118,184118,A,"and we just bought a brisket and marinated it overnight in one of those like Adolph's meat marinate, and put it on the smoker and cooked it.",sd
184119,184119,B,Uh-huh.,b
184120,184120,B,"Oh, that sounds good.",ba
184121,184121,A,And it was real good.,sd
184122,184122,A,You can buy a fairly cheap piece of meat that way,sd
184123,184123,A,and then people think they're eating steak or something,sd
184124,184124,B,"Yeah,",b
184125,184125,B,yeah,b
184126,184126,B,"And these days that helps, doesn't it?",qy
184127,184127,A,"Yeah,",b
184128,184128,A,yeah.,b
184129,184129,B,Yeah.,b
184130,184130,A,It really does.,sd
184131,184131,B,I know what you mean.,sd
184132,184132,A,I don't usually I just pass on any recipe that's got more than five or six steps to it because I just know I'll never take the time to do it.,sd
184133,184133,B,Now spaghetti's such an easy one.,sd
184134,184134,B,"Um, I do that a lot.",sd
184135,184135,A,Uh-huh.,b
184136,184136,B,I do spaghetti a lot.,sd
184137,184137,A,"Yeah,",b
184138,184138,A,it seems like most people like spaghetti.,sd
184139,184139,B,"Yeah,",b
184140,184140,B,I don't like to do that if it's real hot though.,sd
184141,184141,A,Yeah.,b
184142,184142,B,"Because, um, I don't know,",h
184143,184143,B,"I have a real thing about being hot in the, in the summertime.",sd
184144,184144,A,Uh-huh.,b
184145,184145,B,I guess.,b
184146,184146,A,"Well I think when you heat your kitchen up it really makes a big difference, in your whole house.",sv
184147,184147,B,Yeah.,b
184148,184148,B,"Yeah,",aa
184149,184149,B,I think that's right.,sv
184150,184150,B,"And, um, we don't entertain that often,",sd
184151,184151,B,"but when we do, I'm like you. I like it to be fast and easy. And something so that we can talk and not and not have to worry about being in the kitchen all the time.",sd
184152,184152,A,Uh-huh.,b
184153,184153,A,Yeah.,b
184154,184154,A,"Most,",%
184155,184155,A,we don't entertain like people from work or stuff often.,sd
184156,184156,A,"It's usually friends from church and stuff,",sd
184157,184157,B,Yeah.,b
184158,184158,A,"and it's usually kind of like, you want to come over, and they say well what can we bring.",sd
184159,184159,B,Yeah.,b
184160,184160,A,And so it's real easy because you just make one or two things,sd
184161,184161,A,and everybody else brings something.,sd
184162,184162,B,"That's exactly like us, from our church, we just do it,",sd
184163,184163,B,yeah.,aa
184164,184164,A,"Oh yeah,",ba
184165,184165,A,yeah.,b
184166,184166,B,Uh.,%
184167,184167,A,It's a lot more relaxing.,sd
184168,184168,A,"I don't know if I could take the pressure of having to you know, put on this really fancy dinner for someone.",sd
184169,184169,B,Well you see all that on T V,sd
184170,184170,B,and I could never be that person.,sd
184171,184171,A,Huh-uh.,b
184172,184172,B,"It just, uh, I'm just not,",%
184173,184173,B,"well I'm so, I'm pretty laid back.",sd
184174,184174,A,Yeah,b
184175,184175,B,"And, uh, you know, so I don't, I know a lady in a, my church",sd
184176,184176,B,"and, uh, she like does her own bread and does her own stuff",sd
184177,184177,B,"and so when she, um, does food, she really goes all out",sd
184178,184178,B,and I don't know how she can do it and be calm,sd
184179,184179,A,Yeah,b
184180,184180,B,"I guess,","fo_o_fw_""_by_bc"
184181,184181,A,Do you work?,qy
184182,184182,B,"No,",nn
184183,184183,B,I don't.,sd
184184,184184,A,Do you stay home with kids?,qy
184185,184185,B,"Uh-huh,",ny
184186,184186,B,yeah.,ny
184187,184187,A,Yeah.,b
184188,184188,A,"I, I've been working,",sd
184189,184189,A,"we're going to have a baby this summer,",sd
184190,184190,A,and I'm not going to work anymore.,sd
184191,184191,B,"Oh, how exciting.",ba
184192,184192,A,Yeah.,b
184193,184193,A,"So hopefully, I think I'll enjoy cooking more, when I don't have to work all day.",sd
184194,184194,A,I don't like to come home and stand in the kitchen and spend an hour fixing something and then have to clean it up,sd
184195,184195,A,"and by then it's eight thirty or nine o'clock at night,",sd
184196,184196,A,so.,%
184197,184197,B,Yeah.,b
184198,184198,B,"Well I usually start about six and, an, and cook and then eat at seven. I mean, cook at five and eat at six, rather.",sd
184199,184199,A,Yeah.,b
184200,184200,A,"Eat at six, yeah.",b^m
184201,184201,B,"Yeah,",b
184202,184202,B,"and, uh, my family and I, we're a sit down together family.",sd
184203,184203,A,"Oh, that's good.",ba
184204,184204,B,"Uh, yeah,",b
184205,184205,B,I don't like the run in and out part.,sd
184206,184206,A,Yeah.,b
184207,184207,B,"And I like to be able to sit down after school and have them talk with me an, and my husband about what's happened",sd
184208,184208,B,"and, I think I, that was ingrained in me during my family time at home.",sd
184209,184209,A,"Yeah,",b
184210,184210,A,that's neat.,ba
184211,184211,A,Uh-huh.,b
184212,184212,B,"And, uh, you know we could learn to talk about things",sd
184213,184213,B,and I think that's good.,sv
184214,184214,A,"Yeah,",aa
184215,184215,A,that really is.,sv
184216,184216,A,It keeps the family in touch with what's going on with each other.,sd
184217,184217,B,Yeah.,b
184218,184218,B,"I think,",%
184219,184219,A,Right now we eat in front of the T V,sd
184220,184220,A,"but since it's just the two of us, it's",sd
184221,184221,B,"Yeah,",b
184222,184222,B,yeah,b
184223,184223,B,Well that happens to us sometimes too.,sd
184224,184224,A,Yeah.,b
184225,184225,B,"But, uh, sometimes if something, uh, is on that they want to watch I leave it on,",sd
184226,184226,B,but we eat in the kitchen,sd
184227,184227,B,and their heads are always poking past the door.,sd
184228,184228,A,"Uh-huh,",b
184229,184229,A,to see what's happening.,^2
184230,184230,B,Yeah.,b
184231,184231,B,"Anyway food is, is, uh, a real life-style kind of thing",sv
184232,184232,B,and some people don't like to do this,sv
184233,184233,B,"but I like to uh, cook with my kids.",sv
184234,184234,A,"Oh, uh-huh.",b
184235,184235,B,"And if they're going to have other kids over then, then they help.",sd
184236,184236,B,"And we make real simple things, you know, those, oh,",sd
184237,184237,B,"I I don't know if you've ever made them, maybe not since you don't have kids yet, but those Jell-O, uh, gelatin things you can pick up with your fingers, I can't think of what they call it.",sd
184238,184238,A,"Oh, I've seen those in the magazines.",sd
184239,184239,B,"Yeah,",b
184240,184240,B,they're so simple.,sv
184241,184241,A,Uh-huh.,b
184242,184242,B,And the kids love to do that.,sd
184243,184243,B,"Uh, finger food is, is a biggie with them.",sd
184244,184244,A,Yeah.,b
184245,184245,B,"And, and like, now one thing I wish I could find a, a better way to do are celery sticks and carrot sticks, because they love to do that",sd
184246,184246,B,and it's just really hard,sd
184247,184247,B,"and if you have to work with a knife, I don't like that.",sd
184248,184248,A,Yeah.,b
184249,184249,B,"So, that's, uh,",%
184250,184250,B,"they like to eat it,",sd
184251,184251,B,"but it's a hard one to have to, to prepare.",sd
184252,184252,A,"Yeah,",b
184253,184253,B,"But they like that with the, the cool ranch dressing that goes along with that.",sd
184254,184254,A,"Oh yeah,",b
184255,184255,A,"yeah,",b
184256,184256,A,we like that.,sd
184257,184257,B,Yeah.,b
184258,184258,A,"That's good that, that's a good way to get kids to eat vegetables too.",sv
184259,184259,B,Yeah.,b
184260,184260,B,"My son's getting to be a, a real good cook",sd
184261,184261,B,"so, uh,",%
184262,184262,A,"Oh, neat.",ba
184263,184263,B,sometimes he fixes me breakfast,sd
184264,184264,A,"Oh, wow, that's great",ba
184265,184265,B,"Yeah,",b
184266,184266,B,"I like it,",sd
184267,184267,B,I like it a lot.,sd
184268,184268,A,How old is he?,qw
184269,184269,B,He's eleven.,sd
184270,184270,A,"Eleven,",b^m
184271,184271,A,"wow, that's good.",ba
184272,184272,B,Uh-huh.,b
184273,184273,B,"Yeah,",b
184274,184274,B,so,%
184275,184275,A,Do you cook like you cook a breakfast every morning,qy
184276,184276,A,"or,",%
184277,184277,B,"Uh, not every morning, uh,",ng
184278,184278,B,mostly during the summer it's hit and miss,sd
184279,184279,B,"and, we usually have like, uh, cold cereal or something like that.",sd
184280,184280,A,Yeah.,b
184281,184281,A,Yeah.,b
184282,184282,B,"Um, during the during wintertime when they're in school, um, then I try to vary it so that we only eat that like a twice a, twice a week or something and then have like, when it's really cold, I even cook oatmeal, Because I like oatmeal",sd
