,speaker,text,code
190957,A,Almost too much so.,sv
190958,A,"But I I really don't like it the charges that, you know,",sd
190959,A,"we try to limit, look at that also,",sd
190960,A,"what they charge per year to use our money, you know",sd
190961,B,"Right,",b
190962,B,so the annual fee.,bf
190963,B,"Right,",b
190964,B,"right,",b
190965,A,"they're charging us to spend our money,",sd
190966,A,"and, I, I'm not real crazy about that,",sd
190967,A,so we try to look at that also.,sd
190968,B,"Yes,",b
190969,B,"so there is the basic annual fee for the credit card plus they charge any where from seventeen to twenty-three percent uh, based upon what the state will allow,",sd
190970,A,"Uh-huh,",b
190971,A,Right.,b
190972,A,"Okay,","fo_o_fw_""_by_bc"
190973,A,"Miss Nancy, we should be in business now.",sd
190974,B,Good.,bk
190975,A,"Did you hear the questions that the lady, uh, brought up?",qy
190976,B,Yes.,ny
190977,A,"Such as how much time, well,",qy^d
190978,A,"I'll ask,",oo_co_cc
190979,A,"how much time do you spend with your children,",qw
190980,A,and how many do you have?,qw
190981,B,"We have two children,",sd
190982,B,they're both grown and married,sd
190983,B,"and with, we have, uh,",%
190984,B,"our daughter has three sons,",sd
190985,B,"so we see them at least once a week,",sd
190986,B,"and we see our son and his wife uh, about every other week",sd
190987,B,"and, uh we baby-sit quite frequently.",sd
190988,A,Uh-huh.,b
190989,B,So we're a fairly close-knit family.,sd
190990,B,We're together a lot on special days,sd
190991,B,"and, uh, and of course, with the holidays and everything.",sd
190992,A,"Well, you're very fortunate.",ba
190993,A,"Uh, my my, uh,",%
190994,A,"I have two girls and a son,",sd
190995,B,Uh-huh.,b
190996,A,"And my oldest daughter lives in Amsterdam, Holland.",sd
190997,B,Oh.,b
190998,A,"She  Her husband builds pianos,",sd
190999,A,"so it's kind of hard for us to visit with them, as much as I'd like to.  Because we've, we, one thing we do have together is we're both musicians.",sd
191000,B,"Oh, yes.",ba
191001,A,I play in several symphony orchestras,sd
191002,A,"and,  she is a, a, a concert, uh, harpsichordist. And travels around a good bit in Europe.",sd
191003,B,Uh-huh.,b
191004,B,Oh.,b
191005,B,Uh-huh.,b
191006,A,"And, uh, her husband builds forte pianos,",sd
191007,A,which are harpsichord size pianos.,sd
191008,B,"Pianos, uh-huh.",b^m
191009,A,"And, uh, that's why they're over there.",sd
191010,A,"And then I have a, a son who lives in, uh, Warrington, Pennsylvania.",sd
191011,B,Uh-huh.,b
191012,A,And I get to see him maybe once every three months.,sd
191013,A,"So I really, we've lost, you know,",sd
191014,A,"I'd like to have an everyday contact with children, uh, as well as you do, for that matter,",sd
191015,A,"and my young , my youngest daughter lives in New Jersey,",sd
191016,A,"and so they,   I don't hardly get to see any of them.",sd
191017,B,"Oh, you don't get to see any of yours very often.",bf
191018,A,"She works in these, um, Trump type casinos,",sd
191019,A,she and her husband both do.,sd
191020,A,"They work,  uh, they're really both, um play, people who play on stage",sd
191021,B,"Yes,",b
191022,B,uh-huh.,b
191023,B,Uh-huh.,b
191024,A,"and, uh, they're running lights right now and audio and that thing for,  plays and things that go on.",sd
191025,B,Uh-huh.,b
191026,A,"But anyhow uh,",%
191027,A,"what do you, what activities do you do with your children when you are together?",qw
191028,B,"Oh, most the time,",%
191029,B,"well, right now it's football season,",sd
191030,B,"and our daughter is a big Cowboy fan,",sd
191031,B,"as is our husband,",sd
191032,B,"so, my husband,",%
191033,B,so she watches that,sd
191034,B,and I play with the grandchildren,sd
191035,B,I enjoy the grandchildren.,sd
191036,B,"But, now, like last weekend, um, there's the Soviet space exhibit is here in Dallas,",sd
191037,B,"and it ends,  uh, in January,",sd
191038,A,Oh.,b
191039,B,"so she and, and the three boys and my husband and I went over into Fort Worth to see the space exhibit",sd
191040,B,"and this Sunday,",%
191041,A,The Soviet space exhibit?,qy
191042,B,Uh-huh.,ny
191043,A,My goodness.,ba
191044,B,"Yeah Oh, it's been here for quite, uh, some time.",aa
191045,A,I am surprised they would bring anything over here.,sv
191046,B,I think it came here in either September or October,sd
191047,B,"and,  it's very interesting, very interesting,",sv
191048,A,Uh-huh.,b
191049,A,I'll bet.,ba
191050,B,and it's been very well done,sv
191051,B,"Uh, and this, uh, next Sunday they're coming over after the Cowboy game",sd
191052,B,"and, uh,  uh, we're going to go take the boys to see Christmas lights and go to a Santa's village.",sd
191053,A,Uh-huh.,b
191054,B,"And, uh, then when our son's over, we have a pool,",sd
191055,B,"and he and his wife come and a lot of their friends,",sd
191056,B,"and we have cookouts on Sunday uh,",sd
191057,A,"Well, that sounds like you have really,  wonderful activities that keep you together.",ba
191058,B,"And, uh  we, we do a lot with with our kids,",sd
191059,B,and we we always have.,sd
191060,A,"Yeah. Uh-huh. *slash error, should be 'b'",b
191061,B,We've taken a lot of trips with our kids when they were younger.,sd
191062,B,"Uh, we're very family oriented.",sd
191063,B,"We, um,  we like being with our kids,",sd
191064,B,"and the kids seem to enjoy being with us,",sd
191065,B,and their friends enjoy being with us.,sd
191066,B,"So which that keeps us very, very young, with all these young people passing in and out and eating,",sd
191067,A,Uh-huh.,b
191068,B,"and seems like I've,",%
191069,A,"The only problem is, it keeps you pretty busy, keeping everything going,",sv
191070,A,doesn't it?,^g
191071,B,"Well, it does",na
191072,B,I'm worried about Christmas.,sd
191073,B,"Christmas Eve they all pass through,",sd
191074,B,"and then they all end up spending the night Christmas Eve night, so that,  we open our presents on Christmas day",sd
191075,A,Uh-huh.,b
191076,A,Beautiful.,ba
191077,B,"and they go out to the other, you know, the in-laws in between some of this,",sd
191078,B,"but they're all,  with us,",sd
191079,A,Uh-huh.,b
191080,B,"and, uh, then have Christmas dinner with us and then go to other in-laws and things,",sd
191081,B,so we see a lot of them.,sd
191082,B,"But we enjoy Christmas Eve night, because they all start arriving by about eleven o'clock,",sd
191083,B,"and we open presents about five o'clock Christmas,  morning,",sd
191084,B,"and, you know, and, uh, then,  I go to the kitchen and cook,",sd
191085,A,Uh-huh.,b
191086,B,"and my sister and, and her husband are coming down,",sd
191087,B,so there's going to be eleven of us for Christmas.,sd
191088,A,That's great.,ba
191089,A,"There's a,",%
191090,A,"the question now to ask, is it difficult to find time,",sd
191091,A,and you seem to be making out all right.,sv
191092,B,Yeah.,aa
191093,B,Sometimes I'm a little exhausted,sd
191094,A,"Well, tell me,",ad
191095,A,"what do you think of, uh, of the current trends of how other people spend time with their children and so forth?",qo
191096,B,"Oh, I, I think the trends are going back to spending more time with families.",sv
191097,A,Uh-huh.,b
191098,B,"I think parents are definitely, uh, spending more and more time.",sv
191099,B,"I don't think they're leaving them with baby-sitters, you know.",sv
191100,B,"I think, I think family quality time is becoming much more important than it was there  for about, uh, I don't know, eight or nine years.",sv
191101,A,Yes.,b
191102,A,Uh-huh.,b
191103,B,Seems like it went through a spell there where families weren't that big a deal.,sv
191104,B,"Parents kind of went and did their thing,",sv
191105,B,"kids did their thing. Yes,",sv
191106,A,"Well, that's",%
191107,A,"no,",aa
191108,A,that's exactly what I was going to say.,aa
191109,A,"Of, of course, I find now that I spend more time with my grandchildren in detail.",sd
191110,B,uh-huh.,b
191111,A,"I know more about them and watch their growth and how they improve and, and learn much more so than my own kids.",sd
191112,A,"When, when your own children are growing up, you just take them for granted",sv
191113,A,and you go ahead and do your thing,sv
191114,A,"and,",%
191115,A,Okay.,"fo_o_fw_""_by_bc"
191116,A,Do you have any children?,qy
191117,B,"Uh, yes,",ny
191118,B,I have a daughter.,sd
191119,A,Uh-huh.,b
191120,A,I don't any children,sd
191121,A,so I'm going to have difficulty with this topic.,sv
191122,B,"Oh, okay.",bk
191123,A,"But, uh, what kinds of things do you and your family do?",qo
191124,B,"Um, well, we go out and fly kites",sd
191125,B,and we go fishing.,sd
191126,B,And we go to movies,sd
191127,B,and we go out to the farm.,sd
191128,B,"And, and, uh, she likes to pick flowers and look at birds.",sd
191129,A,Um. Then your kind family is probably pretty rare now a days.,sv
191130,A,I don't see a lot of families fishing and doing things like that.,sv
191131,A,That's great.,ba
191132,B,"Well, I'm divorced,",sd
191133,B,"but that's what, when she's with me that's what we do.",sd
191134,A,Yeah.,b
191135,B,And we color a lot,sd
191136,B,and I read her stories.,sd
191137,A,Uh-huh.,b
191138,A,That's great.,ba
191139,B,Yeah.,b
191140,A,"I think a lot of families now, they probably don't spend enough time together.",sv
191141,B,Yeah.,b
191142,A,"You know, whether their parents are together or divorced they don't spend enough time together",sv
191143,A,"and, and I think that contributes to a lot of why society is going downhill right now is because the basic family unit is being destroyed.",sv
191144,A,Just simply because that time isn't spent just doing things like fishing,sv
191145,A,"and, uh, because that I think that when you spend a lot of time with each other you communicate a lot.",sv
191146,A,"And the communication helps you build on your, uh, helps just, just build your family.",sv
191147,B,Uh-huh,b
191148,B,"And even, even when I was, when I was, uh, living with her with did stuff then too, Yeah,",sd
191149,A,Uh-huh.,b
191150,A,Yeah.,b
191151,A,"That's pretty, to me that's pretty rare.",ba
191152,B,I know.,sd
191153,A,I like that.,sd
191154,A,"Whenever I do have children I, I'm going to try as hard as I can to see that we spend a lot of time together, you know,",sd
191155,A,"maybe just even, if we just rent a movie and watch it together just to make sure that everybody's not going out and doing and their her own thing all the time.",sd
191156,B,Uh-huh.,b
191157,A,"You know, that's good sometimes because you need to, you know, get away.",sv
191158,A,"But, um, I don't think you, you should spend too much time outside at the detriment of, of losing your the family unit.",sv
191159,B,"Yeah,",aa
191160,B,that's right.,aa
191161,B,Because then you never get to know them either.,sv
191162,A,Uh-huh.,b
191163,B,They're all grown up,sd
191164,B,"and their,",%
191165,A,Yeah.,b
191166,A,Yeah.,b
191167,A,"And as I understand it,",%
191168,A,"I don't know,",h
191169,A,"I haven't experienced it,",sd
191170,B,Yeah.,b
191171,B,Uh-huh.,b
191172,A,"And once they hit like ten or eleven or twelve, you know, you've pretty much lost them",sv
191173,B,"Yeah,",aa
191174,B,they're out doing stuff by that time.,bf
191175,A,Yeah.,aa
191176,A,"So, um, do you think that you, do you think that your family is pretty rare in that you do a lot of things or just the relationship between you and your daughter?",qy
191177,B,"Yeah,",ny
191178,B,"I really do because, because I don't see many others",sd
191179,B,"and when, whenever we go to the park or something sometimes on the weekdays, we'll see other families.",sd
191180,A,Uh-huh.,b
191181,B,"But, not usually on the weekends we don't see very many in comparison.",sd
191182,A,"What do you think is the key to, to just bringing the American family back together?",qo
191183,A,What kinds of things do you think can?,qo
191184,B,"Well, I think they can turn off the T V for one thing. And, and go out and do stuff, you know.",sv
191185,A,"Yeah,",aa
191186,A,that's true. Huh. I think that's the first thing a lot of people do,aa
191187,B,Because she always likes to do things whenever the T V off.,sd
191188,B,"You know, she'll forget about the T V completely.",sd
191189,A,and I know I'm guilty of it.,sd
191190,A,Like I came in from work today,sd
191191,A,first thing I did was turn the TV on. Because I taped the stories from earlier today.,sd
191192,B,Uh-huh.,b
191193,B,Right.,b
191194,A,And I like to watch 'em,sd
191195,A,"but, I think that's that is a big problem. The television",sv
191196,A,"and it's, it's too static, you know,",sv
191197,A,it's something that you can do,sv
191198,A,"but there's no thinking involved, no motion, you know,",sv
191199,A,"and I think, think that's another reason why people are, uh, so health conscious now is because America's becoming really a couch potato society.",sv
191200,B,Uh-huh.,b
191201,A,"You know, people aren't doing anything just sitting around, you know, no thinking involved",sv
191202,A,"and now, I think I think people are trying to get out of that.",sv
191203,A,At least,%
191204,A,"and that, um, there's a lot of um,",%
191205,A,it's becoming really health conscious,sv
191206,A,and that people are you know starting to look out for cholesterol and things like that trying to get out and workout more often and jog and walk and different things like that.,sv
191207,A,"And that's probably good, you know,",sv
191208,A,"if you get your family involved in exercising and maybe playing tennis or something like that, that also helps.",sv
191209,A,"That's also something, you know, family oriented that everyone can do.",sv
191210,B,Yeah.,b
191211,A,Um.,%
191212,B,Yeah.,b
191213,B,"But when was, uh, when she was here last summer we played tennis",sd
191214,B,but she hasn't brought her tennis racquet over lately.,sd
191215,A,Uh-huh.,b
191216,B,"When,",%
191217,A,"How, how old is she?",qw
191218,B,she's five.,sd
191219,A,"Um. Well, she has,",%
191220,B,"We, we just been hitting the ball on the ground.",sd
191221,A,"Yeah,",bk
191222,A,yeah.,b
191223,B,"She can't hit it in the air yet,",sd
191224,B,and then we kick the ball.,sd
