,speaker,text,code
189422,A,"Uh-huh,",b
189423,A,"uh-huh,",b
189424,A,uh-huh.,b
189425,B,"Um, I'm not sure what else that, uh, we could address, uh, on health care, uh, other than the fact, I think, uh, the eyes and the ears and the, uh, whole self should be, uh, uh, included in all of that.",sv
189426,A,"Uh-huh,",b
189427,A,uh-huh.,b
189428,B,"Uh, dental, eye care, and, uh, our body as a whole should be included in that because there are so many avenues that needs to be, um, undertaken in a program like that.",sv
189429,A,Uh-huh.,b
189430,A,Uh-huh.,b
189431,B,"Um, I wouldn't want to have to go for a private doctor for anything and not be covered by the program.",sd
189432,A,Uh-huh.,b
189433,A,"I know where my son works they have, uh, an option right now where they can have their own physician",sd
189434,A,or they can choose one that their company has elected,sd
189435,B,Uh-huh.,b
189436,A,"and that costs them less if they take the doctor that, uh, that the company has selected.",sd
189437,B,"And does he have an option uh, if he doesn't care for the personality?",qy
189438,A,He,%
189439,A,"Well, only to the point that he could go to somebody at his own expense.",ng
189440,B,"Oh, I see",bk
189441,A,"Otherwise he you know, he has to take the physician that, uh, and the hospital that the company has chosen as their, you know, the one they have taken.",sd
189442,A,"And there again, I mean, he's gotten good service.",sd
189443,A,He took the less expensive one of course.,sd
189444,B,"Well, if he's pleased with it, I guess that's, uh, the bottom line.",sv
189445,A,"Uh-huh,",b
189446,A,uh-huh.,b
189447,A,Uh.,%
189448,B,"So, but I, I would be afraid of what would happen if you had a personality conflict or something.",sv
189449,A,"Right,",b
189450,A,right.,b
189451,A,Yeah.,b
189452,B,"Yeah,",b
189453,B,cause there's always that opposite story there.,sv
189454,A,"Uh, cause that's the first I've really known anybody that, you know, works for somebody that they had that option, you know, to make the choice of what kind of insurance policy they, what kind of hospitalization they wanted to take.",sd
189455,B,Uh-huh.,b
189456,B,"It's quite different from when I was, uh, under doctor's care, that's for sure.",sd
189457,A,"Uh-huh,",b
189458,A,uh-huh.,b
189459,B,"I'm, I'm very thankful that I'm not under any doctor's care",sd
189460,A,"Oh If you have your health, you're wealthy.",sv
189461,B,That's right,ba
189462,A,"You really are,",sv
189463,A,"yeah,",%
189464,A,yeah.,%
189465,B,Yes.,b
189466,A,"Uh, we live in a rural area up here.",sd
189467,B,"Uh-huh,",b
189468,B,"what part of, uh, Pennsylvania do you live in?",qw
189469,A,"Uh, are you familiar with any of the area that all?",qy
189470,B,"Well, I have a brother that lives there",na
189471,A,Where?,qw
189472,B,"Uh, near, uh, Philadelphia.",sd
189473,A,"Oh, well that's, that's a ways away.",sd
189474,A,But we live in Clarion County.,sd
189475,B,Okay.,b
189476,A,"Uh, we have a cousin that lives in Philadelphia,",sd
189477,A,"and, uh,",%
189478,B,Are you a native Pennsylvanian?,qy
189479,A,"Yes,",ny
189480,A,"uh-huh,",ny
189481,A,uh-huh.,ny
189482,B,"Okay,",bk
189483,B,"so, I'm a former Michiganian",sd
189484,B,"so,",%
189485,A,"Oh, uh-huh.",b
189486,A,"That's a nice state,",sv
189487,A,"that's a real nice state,",sv
189488,A,"uh-huh,",b
189489,A,uh-huh.,b
189490,B,"Yes it is,",aa
189491,B,"it's very lovely,",sv
189492,B,it's a very lovely state.,sv
189493,A,"So I suppose really our situation here is even different that it is in, you know, like more populated areas as far as, uh the doctors that are available",sv
189494,B,"Uh-huh,",b
189495,B,uh-huh,b
189496,B,"I'm sure it is,",ba
189497,B,uh-huh.,b
189498,A,"Of course we have good physicians here too,",sd
189499,A,we've been pretty fortunate.,sd
189500,A,We've had some of the most outstanding doctors in our area for some of the different fields.,sd
189501,B,Uh-huh.,b
189502,A,"So, uh, we've been pretty fortunate.",sd
189503,A,Uh-huh.,%
189504,B,That has broadened so much also.,sv
189505,A,"Oh, yeah,",b
189506,A,yeah.,b
189507,B,"That is, the fields that, you know, are opening up are, um, just phenomenal.",sv
189508,A,"Uh-huh,",b
189509,A,uh-huh.,b
189510,B,"They,",%
189511,B,"I mean, look at the AIDS, uh, case you know, I mean they, that's a whole new field in itself.",sv
189512,A,Uh-huh.,b
189513,A,"Oh, yeah.",b
189514,B,"It's just, it's an auto immune deficiency",sv
189515,A,Uh-huh.,b
189516,B,but it sure is a dilly one.,sv
189517,A,It sure is.,ba
189518,A,"I still wish they could do more with the cancer situation, though.",sv
189519,B,"Yes,",aa
189520,B,I do too.,sd
189521,A,"They, uh, they just don't seem to be,",sv
189522,A,Yeah.,b
189523,B,"Well, there's guidelines that people have to follow,",sv
189524,B,"and if they're determined to, uh, have their cigarettes and the other uh, carcinogenic causing items then how do you teach them?",qh
189525,A,Uh-huh.,b
189526,A,Uh-huh.,b
189527,B,"I guess you,",%
189528,A,"But a a lot of them don't do these things even,",sv
189529,A,and it doesn't seem to matter.,sv
189530,B,"That's true, too.",ba
189531,A,"So, uh, it",%
189532,B,"It's,",%
189533,B,"I, I, I really believe our environment have a lot to do with it.",sd
189534,A,"Well, they say second hand smoke and that, is worse than smoking",sv
189535,B,Yeah.,b
189536,A,"So, so, what do you do, you know?",qh
189537,B,"Well, you just have to ban the smoking to their to their little room that they want to,",sv
189538,A,"Yeah,",b
189539,A,yeah.,b
189540,A,"Take their rights away from them, they say",sv
189541,A,"I never had the desire,",sd
189542,A,"so I haven't ever had that problem, as far as that goes.",sd
189543,B,"Uh-huh,",b
189544,B,uh-huh.,b
189545,A,So I can't take any credit for not smoking even.,sd
189546,A,"So,",%
189547,B,"Well, it's a bad habit that's,",sv
189548,A,"It's hard to break,",^2
189549,A,it's a hard one to quit.,sv
189550,A,"Yeah,",%
189551,A,yeah.,%
189552,B,Yes.,aa
189553,B,"It's,",%
189554,B,they say that it is.,sv
189555,B,Well it was nice talking with you.,fc
189556,A,"Yes,",fc
189557,A,"very nice talking to you too,",fc
189558,A,and you have a good day.,fc
189559,B,"And, well, you do the same.",fc
189560,B,"And, uh, we'll be I guess talking around the country.",fc
189561,A,Right,fc
189562,B,"Okay,",fc
189563,B,"you,",%
189564,B,bye-bye.,fc
189565,A,"Okay,",fc
189566,A,bye-bye.,fc
189567,A,"Uh, Kate, what kind of, uh, where do you like to eat out?",qw
189568,B,"Well, we, uh, we really like the Mexican food, you know, here in Texas",sd
189569,A,Yes.,b
189570,B,"and, uh, so we try and go around to different Mexican restaurants trying them out,",sd
189571,B,"and so, uh, Tia's is probably our favorite, uh, restaurant there,",sd
189572,B,"and I think they have one of the best services that, uh, that we really like it.",sd
189573,A,Do you?,bh
189574,A,Have you tried Mother Mesquites?,qy
189575,B,No.,nn
189576,B,Where's that at?,qw
189577,A,That's at Skillman and L B J,sd
189578,B,Uh-huh.,b
189579,A,"there is,",sd
189580,A,"it's where Skillman, uh, curves into Forest Lane",sd
189581,B,Uh-huh.,b
189582,A,and it's real good Mexican food.,sd
189583,A,"Another real good one is, uh, Rafael's down on McKinney Avenue.",sd
189584,B,Oh.,b
189585,A,They're both very good.,sd
189586,B,Really?,bh
189587,A,Uh-huh.,ny
189588,B,"Oh, that, uh,",%
189589,B,"no,",%
189590,B,"we haven't explored, uh, you know, too many places.",sd
189591,B,"Um, you know, lot of the big name brand, I guess, uh, chains",sd
189592,A,"Chains,",b^m
189593,A,uh-huh.,b
189594,B,"yeah,",b
189595,B,"but, um, oh, we've tried places, you know, down, uh, by the Collin Creek Mall,",sd
189596,B,"the, uh, you know, Alvarez,",sd
189597,B,"and, um, gosh we tried, what was across the street, El Paso's El Chico's or something,",sd
189598,A,"Oh, El Chico's or El Fenix one,",^2
189599,B,"yeah,",aa
189600,B,"something something like that,",aap_am
189601,A,uh-huh,b
189602,B,"uh-huh,",b
189603,B,uh-huh.,b
189604,A,"Uh-huh,",b
189605,A,uh-huh.,b
189606,A,"Well, I like Tia's better than I do El Chico's or El Fenix.",sd
189607,B,"Yeah,",b
189608,B,yeah.,b
189609,A,"Uh, much better.",sd
189610,A,"Uh, Mother Mesquite's is one of our favorites",sd
189611,A,"but then fajitas are one of my, uh,",sd
189612,A,I like it better than just about anything,sd
189613,B,"Oh, yes.",aa
189614,A,"and they make very good fajitas there in their own, uh, homemade flour tortillas that are just absolutely wonderful.",sv
189615,B,Yes.,aa
189616,B,Oh.,b
189617,A,Especially with butter and honey on them,sv
189618,B,"Uh-huh,",b
189619,B,uh-huh.,b
189620,B,"Oh, I know,",aa
189621,B,"I tell, I tell you what.","fo_o_fw_""_by_bc"
189622,B,"They are, they just, um, they're excellent, uh, excellent food.",sv
189623,B,I wish I could make them here at home.,sd
189624,A,"Yes,",aa
189625,A,"yes,",aa
189626,A,so do I.,sd
189627,B,Just can't make those flour tortillas.,sd
189628,B,"But,",%
189629,A,"Well, what else do you like?",qo
189630,B,"Well, I love, uh, I love seafood",sd
189631,A,Uh-huh.,b
189632,B,"and I notice they have like the, you know, The Louisiana Purchase, um,",sd
189633,B,"Razzoo's has opened up down, you know, off of, um, um, oh, close to six thirty-five.",sd
189634,A,"Yes,",b
189635,A,now I haven't eaten there.,sd
189636,A,Have you eaten there?,qy
189637,B,Yes.,ny
189638,B,I have eaten there.,sd
189639,B,"Now the only problem, *note the setup for a negative comment",sd
189640,B,I love the food.,sd
189641,B,"It's a lot of cajun food and good seafood,",sd
189642,A,Uh-huh.,b
189643,B,"but, uh, the service has always been so strange, every time I've been in there.",sd
189644,B,Mostly it's been at lunch time,sd
189645,A,Uh-huh.,b
189646,B,"and, uh, but I hear at night though they have, uh, you know, the outdoor, um, bar,",sd
189647,B,"and, um, uh, that's it's really, uh, you know, kind of lively.",sd
189648,A,Uh-huh.,b
189649,B,"So, it's, it's really good. All their blackened grill stuff.",sv
189650,A,"Oh, I, we like, uh, uh, for the cajun, the spicy, we like Atchafalaya's out on Belt Line, in Addison",sd
189651,B,Uh-huh.,b
189652,A,and it's a good restaurant.,sd
189653,B,"Oh, well that sounds great.",ba
189654,A,"And fish, for one of the best fish restaurants in town is either Vincent's there in Plano or, uh, I believe it's a Rusty Scupper over on, uh, uh, Dallas Parkway in Addison, which is absolutely wonderful.",sd
189655,B,Uh-huh.,b
189656,B,Uh-huh. Uh-huh.,b
189657,A,The service is great.,sd
189658,A,They have every kind of fish that you could imagine you'd want,sd
189659,B,Uh-huh.,b
189660,A,"and the, the atmosphere is wonderful too.",sd
189661,A,If you want a really special night out and fish food that's a good place to go.,sv
189662,B,Uh-huh.,b
189663,B,"Oh well, I, uh, I have children and, and work,",sd
189664,B,"and so we, uh, we can eat a lot of fast food",sd
189665,A,I can remember when our children were small.,sd
189666,B,Uh-huh.,b
189667,A,"We lived in the Chicago area at the time,",sd
189668,A,and we had a lot of McDonalds when they were first coming out.,sd
189669,B,Yeah,b
189670,B,I know.,ba
189671,A,I can't look a McDonalds in the face now.,sd
189672,B,"I, I know,",aa
189673,B,"I, I'm so sick of McDonalds,",sd
189674,B,"and we used to eat there, we used to eat there all the time.",sd
189675,B,"And, so now we, we, we branch out at this Wendy's or some other fast food joint.",sd
189676,A,"Well, Taco Bueno's good",sv
189677,B,"Oh and, and cheap too.",sv
189678,A,"And cheap,",b^m
189679,A,and cheap.,b
189680,B,"Yeah,",b
189681,B,"but, but the kids, they've got those expensive tastes",sd
189682,B,"so, uh, they like Tia's",sd
189683,B,so they can sit down and all that good kind of stuff.,sd
189684,A,"Yes,",b
189685,A,yes,b
189686,A,yes.,b
189687,A,Sounds like my grandchildren.,ba
189688,B,"Yeah,",b
189689,B,I know.,ba
189690,B,"They, they, they're just spoiled rotten,",sd
189691,B,"but, uh, but, no,",%
189692,B,"I, uh, uh, we love to eat out,",sd
189693,B,"of course, it's just so much easier and simpler",sv
189694,A,"Oh, yes.",aa
189695,B,yeah.,b
189696,B,"So we, uh, we usually eat out generally two or three times a week.",sd
189697,A,"Well, it's just my husband and I,",sd
189698,A,and it's either T V dinners at home or we go out to eat.,sd
189699,B,"Yeah,",b
189700,B,yeah.,b
189701,A,And I would much rather go out to eat than T V dinners,sd
189702,B,"Oh, me too,",aa
189703,B,me too.,aa
189704,B,"So, I know, uh, I, I know that I, uh, you know, I just work",sd
189705,B,and I'm just tired when I get home,sd
189706,B,"and I, I just don't feel like cooking.",sd
189707,A,"Oh, no,",aa
189708,A,no.,aa
189709,B,"And, uh, you know, on the weekends there's always things to do,",sd
189710,B,"and, uh, so we like to go out to lunch on Saturdays especially.",sd
189711,A,I like breakfast out.,sd
189712,B,"Uh-huh,",b
189713,B,uh-huh.,b
189714,A,I like the IHOP there in Plano.,sd
189715,B,"Yeah,",b
189716,B,"now I, we've been there twice and, and both times I, just, oh, the food just didn't quite settle with me",sd
189717,A,Oh.,b
189718,B,and I don't know what it was.,sd
189719,A,"Oh, now that's surprising because normally they're just, they're real good.",sv
189720,B,"Uh-huh,",b
189721,B,uh-huh.,b
189722,B,"Yes,",aa
189723,B,and I love.,sd
189724,A,"I like because they, they're, even if they're crowded, they're fast service, you know",sd
